id,timestamp,temperature,main_event,rain_hour_day,feels_like,humidity,wind_speed,description
4223,2024-03-08 08:20:01,6.0,Clouds,0.0,2.52,76,5.14,broken clouds
4224,2024-03-08 08:25:02,6.07,Clouds,0.0,2.61,75,5.14,broken clouds
4225,2024-03-08 08:30:03,6.07,Clouds,0.0,2.61,75,5.14,broken clouds
4226,2024-03-08 08:35:01,6.39,Clouds,0.0,3.01,75,5.14,broken clouds
4227,2024-03-08 08:39:26,6.39,Clouds,0.0,3.01,75,5.14,broken clouds
4228,2024-03-08 08:45:02,6.45,Clouds,0.0,2.87,75,5.66,broken clouds
4229,2024-03-08 08:50:02,6.39,Clouds,0.0,2.79,75,5.66,broken clouds
4230,2024-03-08 08:55:01,6.39,Clouds,0.0,2.79,74,5.66,broken clouds
4231,2024-03-08 09:00:02,6.39,Clouds,0.0,2.79,74,5.66,broken clouds
4232,2024-03-08 09:05:02,6.45,Clouds,0.0,2.87,74,5.66,broken clouds
4233,2024-03-08 09:10:01,6.52,Clouds,0.0,2.96,74,5.66,broken clouds
4234,2024-03-08 09:15:02,6.52,Clouds,0.0,2.96,74,5.66,broken clouds
4235,2024-03-08 09:20:02,6.87,Clouds,0.0,3.4,72,5.66,broken clouds
4236,2024-03-08 09:25:02,6.87,Clouds,0.0,3.4,72,5.66,broken clouds
4237,2024-03-08 09:30:01,7.1,Clouds,0.0,3.69,72,5.66,broken clouds
4238,2024-03-08 09:35:02,7.11,Clouds,0.0,3.7,72,5.66,broken clouds
4239,2024-03-08 09:40:02,7.03,Clouds,0.0,3.6,72,5.66,broken clouds
4240,2024-03-08 09:45:02,6.77,Clouds,0.0,2.89,74,6.71,broken clouds
4241,2024-03-08 09:50:01,6.86,Clouds,0.0,3.0,73,6.71,broken clouds
4242,2024-03-08 09:55:02,6.87,Clouds,0.0,3.01,73,6.71,broken clouds
4243,2024-03-08 10:00:03,6.93,Clouds,0.0,3.09,73,6.71,broken clouds
4244,2024-03-08 10:05:01,6.93,Clouds,0.0,3.09,73,6.71,broken clouds
4245,2024-03-08 10:10:03,6.94,Clouds,0.0,3.1,73,6.71,broken clouds
4246,2024-03-08 10:15:02,6.94,Clouds,0.0,3.1,73,6.71,broken clouds
4247,2024-03-08 10:20:01,7.29,Clouds,0.0,3.23,71,7.72,broken clouds
4248,2024-03-08 10:25:02,7.29,Clouds,0.0,3.23,71,7.72,broken clouds
4249,2024-03-08 10:30:02,7.48,Clouds,0.0,3.48,70,7.72,broken clouds
4250,2024-03-08 10:35:01,7.39,Clouds,0.0,3.36,70,7.72,broken clouds
4251,2024-03-08 10:40:02,7.41,Clouds,0.0,3.39,70,7.72,broken clouds
4252,2024-03-08 10:45:02,7.41,Clouds,0.0,3.71,70,6.71,broken clouds
4253,2024-03-08 10:50:02,7.22,Clouds,0.0,3.46,70,6.71,broken clouds
4254,2024-03-08 10:55:01,7.22,Clouds,0.0,3.46,70,6.71,broken clouds
4255,2024-03-08 11:00:04,7.22,Clouds,0.0,3.46,70,6.71,broken clouds
4256,2024-03-08 11:05:02,7.22,Clouds,0.0,3.46,71,6.71,broken clouds
4257,2024-03-08 11:10:02,7.29,Clouds,0.0,3.55,71,6.71,broken clouds
4258,2024-03-08 11:15:02,7.29,Clouds,0.0,3.55,71,6.71,broken clouds
4259,2024-03-08 11:20:02,7.33,Clouds,0.0,3.6,71,6.71,broken clouds
4260,2024-03-08 11:25:01,7.33,Clouds,0.0,3.6,71,6.71,broken clouds
4261,2024-03-08 11:30:02,7.12,Clouds,0.0,3.33,72,6.71,broken clouds
4262,2024-03-08 11:35:02,7.12,Clouds,0.0,3.33,72,6.71,broken clouds
4263,2024-03-08 11:40:02,7.12,Clouds,0.0,3.33,72,6.71,broken clouds
4264,2024-03-08 11:45:01,6.91,Clouds,0.0,3.07,73,6.71,broken clouds
4265,2024-03-08 11:50:02,7.22,Clouds,0.0,3.46,72,6.71,broken clouds
4266,2024-03-08 11:55:02,7.22,Clouds,0.0,3.46,72,6.71,broken clouds
4267,2024-03-08 12:00:01,7.22,Clouds,0.0,3.46,72,6.71,broken clouds
4268,2024-03-08 12:05:02,7.16,Clouds,0.0,3.57,72,6.17,broken clouds
4269,2024-03-08 12:10:02,7.17,Clouds,0.0,3.59,72,6.17,broken clouds
4270,2024-03-08 12:15:02,7.17,Clouds,0.0,3.59,72,6.17,broken clouds
4271,2024-03-08 12:20:03,7.44,Clouds,0.0,3.75,71,6.69,broken clouds
4272,2024-03-08 12:25:02,7.44,Clouds,0.0,3.75,71,6.69,broken clouds
4273,2024-03-08 12:30:03,7.42,Clouds,0.0,3.73,70,6.69,broken clouds
4274,2024-03-08 12:35:01,7.51,Clouds,0.0,3.84,69,6.69,broken clouds
4275,2024-03-08 12:40:02,7.52,Clouds,0.0,3.85,69,6.69,broken clouds
4276,2024-03-08 12:45:02,7.29,Clouds,0.0,3.39,70,7.2,broken clouds
4277,2024-03-08 12:50:01,7.39,Clouds,0.0,3.52,69,7.2,broken clouds
4278,2024-03-08 12:55:01,7.61,Clouds,0.0,3.8,69,7.2,broken clouds
4279,2024-03-08 13:00:09,7.39,Clouds,0.0,3.52,69,7.2,broken clouds
4280,2024-03-08 13:05:01,7.47,Clouds,0.0,3.62,70,7.2,broken clouds
4281,2024-03-08 13:10:01,7.29,Clouds,0.0,3.39,70,7.2,broken clouds
4282,2024-03-08 13:15:02,7.29,Clouds,0.0,3.39,70,7.2,broken clouds
4283,2024-03-08 13:20:02,7.54,Clouds,0.0,3.56,69,7.72,broken clouds
4284,2024-03-08 13:24:46,7.45,Clouds,0.0,3.44,69,7.72,broken clouds
4285,2024-03-08 13:30:02,7.46,Clouds,0.0,3.45,69,7.72,broken clouds
4286,2024-03-08 13:35:02,7.46,Clouds,0.0,3.45,69,7.72,broken clouds
4287,2024-03-08 13:40:02,7.47,Clouds,0.0,3.47,69,7.72,broken clouds
4288,2024-03-08 13:45:01,7.47,Clouds,0.0,3.5,68,7.6,broken clouds
4289,2024-03-08 13:50:02,7.29,Clouds,0.0,3.27,69,7.6,broken clouds
4290,2024-03-08 13:55:01,7.54,Clouds,0.0,3.59,69,7.6,broken clouds
4291,2024-03-08 13:59:23,7.61,Clouds,0.0,3.68,68,7.6,broken clouds
4292,2024-03-08 14:05:02,7.68,Clouds,0.0,3.77,68,7.6,broken clouds
4293,2024-03-08 14:10:04,7.68,Clouds,0.0,3.77,68,7.6,broken clouds
4294,2024-03-08 14:15:01,7.68,Clouds,0.0,3.77,68,7.6,broken clouds
4295,2024-03-08 14:20:02,7.76,Clouds,0.0,4.34,67,6.17,broken clouds
4296,2024-03-08 14:25:02,7.55,Clouds,0.0,4.07,68,6.17,broken clouds
4297,2024-03-08 14:30:02,7.54,Clouds,0.0,4.06,68,6.17,broken clouds
4298,2024-03-08 14:35:01,7.61,Clouds,0.0,4.15,68,6.17,broken clouds
4299,2024-03-08 14:40:02,7.67,Clouds,0.0,4.22,68,6.17,broken clouds
4300,2024-03-08 14:45:02,7.67,Clouds,0.0,3.88,68,7.2,broken clouds
4301,2024-03-08 14:50:02,7.6,Clouds,0.0,3.79,67,7.2,broken clouds
4302,2024-03-08 14:54:56,7.59,Clouds,0.0,3.78,67,7.2,broken clouds
4303,2024-03-08 15:00:05,7.6,Clouds,0.0,3.79,67,7.2,broken clouds
4304,2024-03-08 15:05:02,7.54,Clouds,0.0,3.71,67,7.2,broken clouds
4305,2024-03-08 15:10:02,7.54,Clouds,0.0,3.71,67,7.2,broken clouds
4306,2024-03-08 15:15:02,7.54,Clouds,0.0,3.71,67,7.2,broken clouds
4307,2024-03-08 15:20:02,7.76,Clouds,0.0,4.0,66,7.2,broken clouds
4308,2024-03-08 15:25:02,7.76,Clouds,0.0,4.0,66,7.2,broken clouds
4309,2024-03-08 15:30:01,7.76,Clouds,0.0,4.0,66,7.2,broken clouds
4310,2024-03-08 15:35:02,7.44,Clouds,0.0,3.59,67,7.2,broken clouds
4311,2024-03-08 15:40:02,7.44,Clouds,0.0,3.59,67,7.2,broken clouds
4312,2024-03-08 15:45:01,7.44,Clouds,0.0,3.28,65,8.23,broken clouds
4313,2024-03-08 15:49:20,7.82,Clouds,0.0,3.77,64,8.23,broken clouds
4314,2024-03-08 15:55:02,7.82,Clouds,0.0,3.77,64,8.23,broken clouds
4315,2024-03-08 16:00:02,7.82,Clouds,0.0,3.77,64,8.23,broken clouds
4316,2024-03-08 16:05:02,7.89,Clouds,0.0,3.87,64,8.23,broken clouds
4317,2024-03-08 16:10:02,7.89,Clouds,0.0,3.87,64,8.23,broken clouds
4318,2024-03-08 16:15:02,7.89,Clouds,0.0,3.87,64,8.23,broken clouds
4319,2024-03-08 16:20:02,8.09,Clouds,0.0,4.27,65,7.72,broken clouds
4320,2024-03-08 16:25:02,7.83,Clouds,0.0,3.93,65,7.72,broken clouds
4321,2024-03-08 16:30:02,7.83,Clouds,0.0,3.93,65,7.72,broken clouds
4322,2024-03-08 16:35:02,7.83,Clouds,0.0,3.93,65,7.72,broken clouds
4323,2024-03-08 16:40:02,7.83,Clouds,0.0,3.93,66,7.72,broken clouds
4324,2024-03-08 16:45:01,8.01,Clouds,0.0,3.63,66,9.77,broken clouds
4325,2024-03-08 16:50:02,7.88,Clouds,0.0,3.46,68,9.77,broken clouds
4326,2024-03-08 16:55:02,7.81,Clouds,0.0,3.37,68,9.77,broken clouds
4327,2024-03-08 17:00:01,7.81,Clouds,0.0,3.37,68,9.77,broken clouds
4328,2024-03-08 17:05:02,7.65,Clouds,0.0,3.15,69,9.77,broken clouds
4329,2024-03-08 17:10:02,7.66,Clouds,0.0,3.17,69,9.77,broken clouds
4330,2024-03-08 17:15:02,7.66,Clouds,0.0,3.17,69,9.77,broken clouds
4331,2024-03-08 17:20:02,7.29,Clouds,0.0,2.77,70,9.39,broken clouds
4332,2024-03-08 17:25:02,7.29,Clouds,0.0,2.77,70,9.39,broken clouds
4333,2024-03-08 17:30:01,7.29,Clouds,0.0,2.77,71,9.39,broken clouds
4334,2024-03-08 17:35:02,7.29,Clouds,0.0,2.77,71,9.39,broken clouds
4335,2024-03-08 17:40:02,7.29,Clouds,0.0,2.77,71,9.39,broken clouds
4336,2024-03-08 17:45:01,7.29,Clouds,0.0,2.32,70,11.32,broken clouds
4337,2024-03-08 17:49:19,7.38,Clouds,0.0,2.44,70,11.32,broken clouds
4338,2024-03-08 17:55:02,7.19,Clouds,0.0,2.19,71,11.32,broken clouds
4339,2024-03-08 18:00:05,7.16,Clouds,0.0,2.15,70,11.32,broken clouds
4340,2024-03-08 18:05:01,7.18,Clouds,0.0,2.17,69,11.32,broken clouds
4341,2024-03-08 18:10:02,7.18,Clouds,0.0,2.17,69,11.32,broken clouds
4342,2024-03-08 18:15:02,7.2,Clouds,0.0,2.69,70,9.26,broken clouds
4343,2024-03-08 18:20:01,7.14,Clouds,0.0,2.61,71,9.26,broken clouds
4344,2024-03-08 18:25:02,7.14,Clouds,0.0,2.61,71,9.26,broken clouds
4345,2024-03-08 18:30:02,7.2,Clouds,0.0,2.69,71,9.26,broken clouds
4346,2024-03-08 18:35:02,7.2,Clouds,0.0,2.69,71,9.26,broken clouds
4347,2024-03-08 18:40:01,7.2,Clouds,0.0,2.69,71,9.26,broken clouds
4348,2024-03-08 18:45:02,7.33,Clouds,0.0,2.86,70,9.26,broken clouds
4349,2024-03-08 18:50:02,7.27,Clouds,0.0,2.78,70,9.26,broken clouds
4350,2024-03-08 18:55:01,7.33,Clouds,0.0,2.86,70,9.26,broken clouds
4351,2024-03-08 19:00:02,7.31,Clouds,0.0,2.97,69,8.75,broken clouds
4352,2024-03-08 19:05:02,7.31,Clouds,0.0,2.97,69,8.75,broken clouds
4353,2024-03-08 19:10:01,7.31,Clouds,0.0,2.97,69,8.75,broken clouds
4354,2024-03-08 19:15:02,7.21,Clouds,0.0,2.7,70,9.26,broken clouds
4355,2024-03-08 19:20:02,7.21,Clouds,0.0,2.7,69,9.26,broken clouds
4356,2024-03-08 19:25:02,7.21,Clouds,0.0,2.7,69,9.26,broken clouds
4357,2024-03-08 19:30:01,7.14,Clouds,0.0,2.61,69,9.26,broken clouds
4358,2024-03-08 19:35:02,7.21,Clouds,0.0,2.7,69,9.26,broken clouds
4359,2024-03-08 19:40:01,7.21,Clouds,0.0,2.7,68,9.26,broken clouds
4360,2024-03-08 19:45:02,7.14,Clouds,0.0,2.24,69,10.8,broken clouds
4361,2024-03-08 19:50:02,7.13,Clouds,0.0,2.22,69,10.8,broken clouds
4362,2024-03-08 19:55:01,7.2,Clouds,0.0,2.32,69,10.8,broken clouds
4363,2024-03-08 20:00:01,7.17,Clouds,0.0,2.28,68,10.8,broken clouds
4364,2024-03-08 20:05:02,7.1,Clouds,0.0,2.18,68,10.8,broken clouds
4365,2024-03-08 20:10:02,7.18,Clouds,0.0,2.29,67,10.8,broken clouds
4366,2024-03-08 20:15:02,7.18,Clouds,0.0,2.29,67,10.8,broken clouds
4367,2024-03-08 20:20:01,6.96,Clouds,0.0,2.24,69,9.77,broken clouds
4368,2024-03-08 20:25:02,6.96,Clouds,0.0,2.24,69,9.77,broken clouds
4369,2024-03-08 20:30:02,6.95,Clouds,0.0,2.23,69,9.77,broken clouds
4370,2024-03-08 20:35:01,6.95,Clouds,0.0,2.23,69,9.77,broken clouds
4371,2024-03-08 20:40:02,6.95,Clouds,0.0,2.23,69,9.77,broken clouds
4372,2024-03-08 20:45:02,6.95,Clouds,0.0,2.36,69,9.26,broken clouds
4373,2024-03-08 20:50:01,6.95,Clouds,0.0,2.36,69,9.26,broken clouds
4374,2024-03-08 20:55:02,6.95,Clouds,0.0,2.36,69,9.26,broken clouds
4375,2024-03-08 21:00:02,6.72,Clouds,0.0,2.06,69,9.26,broken clouds
4376,2024-03-08 21:05:02,6.72,Clouds,0.0,2.06,69,9.26,broken clouds
4377,2024-03-08 21:10:02,6.72,Clouds,0.0,2.06,69,9.26,broken clouds
4378,2024-03-08 21:15:02,6.72,Clouds,0.0,2.06,69,9.26,broken clouds
4379,2024-03-08 21:20:02,6.95,Clouds,0.0,2.36,68,9.26,broken clouds
4380,2024-03-08 21:25:02,6.95,Clouds,0.0,2.36,68,9.26,broken clouds
4381,2024-03-08 21:30:02,6.95,Clouds,0.0,2.36,68,9.26,broken clouds
4382,2024-03-08 21:35:02,6.95,Clouds,0.0,2.36,68,9.26,broken clouds
4383,2024-03-08 21:40:02,6.95,Clouds,0.0,2.36,68,9.26,broken clouds
4384,2024-03-08 21:45:02,6.95,Clouds,0.0,2.23,68,9.77,broken clouds
4385,2024-03-08 21:50:01,6.7,Clouds,0.0,1.9,69,9.77,broken clouds
4386,2024-03-08 21:55:02,6.7,Clouds,0.0,1.9,69,9.77,broken clouds
4387,2024-03-08 22:00:05,6.63,Clouds,0.0,1.81,69,9.77,broken clouds
4388,2024-03-08 22:05:02,6.62,Clouds,0.0,1.79,68,9.77,broken clouds
4389,2024-03-08 22:10:05,6.62,Clouds,0.0,1.79,69,9.77,broken clouds
4390,2024-03-08 22:15:02,6.62,Clouds,0.0,1.79,69,9.77,broken clouds
4391,2024-03-08 22:20:02,6.61,Clouds,0.0,1.78,70,9.77,broken clouds
4392,2024-03-08 22:25:02,6.61,Clouds,0.0,1.78,69,9.77,broken clouds
4393,2024-03-08 22:30:01,6.61,Clouds,0.0,1.78,69,9.77,broken clouds
4394,2024-03-08 22:35:02,6.61,Clouds,0.0,1.78,69,9.77,broken clouds
4395,2024-03-08 22:40:02,6.6,Clouds,0.0,1.77,69,9.77,broken clouds
4396,2024-03-08 22:45:02,6.6,Clouds,0.0,1.52,70,10.8,broken clouds
4397,2024-03-08 22:50:01,6.6,Clouds,0.0,1.52,71,10.8,broken clouds
4398,2024-03-08 22:54:18,6.6,Clouds,0.0,1.52,71,10.8,broken clouds
4399,2024-03-08 23:00:03,6.6,Clouds,0.0,1.52,70,10.8,broken clouds
4400,2024-03-08 23:05:02,6.51,Clouds,0.0,1.4,71,10.8,broken clouds
4401,2024-03-08 23:09:03,6.51,Clouds,0.0,1.4,71,10.8,broken clouds
4402,2024-03-08 23:15:02,6.51,Clouds,0.0,1.4,71,10.8,broken clouds
4403,2024-03-08 23:20:02,6.2,Clouds,0.0,1.11,71,10.29,broken clouds
4404,2024-03-08 23:25:02,6.2,Clouds,0.0,1.11,71,10.29,broken clouds
4405,2024-03-08 23:30:02,6.2,Clouds,0.0,1.11,71,10.29,broken clouds
4406,2024-03-08 23:35:02,6.24,Clouds,0.0,1.16,71,10.29,broken clouds
4407,2024-03-08 23:40:01,6.24,Clouds,0.0,1.16,71,10.29,broken clouds
4408,2024-03-08 23:45:02,6.24,Clouds,0.0,1.16,70,10.28,broken clouds
4409,2024-03-08 23:50:02,6.18,Clouds,0.0,1.08,70,10.28,broken clouds
4410,2024-03-08 23:55:01,6.18,Clouds,0.0,1.08,71,10.28,broken clouds
4411,2024-03-09 00:00:20,6.07,Clouds,0.0,0.94,70,10.28,broken clouds
4412,2024-03-09 00:05:02,6.07,Clouds,0.0,0.94,70,10.28,broken clouds
4413,2024-03-09 00:10:02,6.07,Clouds,0.0,0.94,70,10.28,broken clouds
4414,2024-03-09 00:15:01,6.09,Clouds,0.0,1.09,69,9.77,broken clouds
4415,2024-03-09 00:20:02,5.84,Clouds,0.0,0.76,71,9.77,broken clouds
4416,2024-03-09 00:25:02,5.84,Clouds,0.0,0.76,71,9.77,broken clouds
4417,2024-03-09 00:30:02,5.83,Clouds,0.0,0.75,71,9.77,broken clouds
4418,2024-03-09 00:35:01,6.0,Clouds,0.0,0.97,71,9.77,broken clouds
4419,2024-03-09 00:40:02,6.0,Clouds,0.0,0.97,71,9.77,broken clouds
4420,2024-03-09 00:45:02,6.0,Clouds,0.0,0.97,70,9.77,broken clouds
4421,2024-03-09 00:50:02,6.0,Clouds,0.0,0.97,70,9.77,broken clouds
4422,2024-03-09 00:55:01,6.0,Clouds,0.0,0.97,69,9.77,broken clouds
4423,2024-03-09 01:00:03,6.04,Clouds,0.0,1.03,68,9.77,broken clouds
4424,2024-03-09 01:05:02,6.04,Clouds,0.0,1.03,68,9.77,broken clouds
4425,2024-03-09 01:10:02,6.04,Clouds,0.0,1.03,68,9.77,broken clouds
4426,2024-03-09 01:15:02,6.04,Clouds,0.0,1.03,68,9.77,broken clouds
4427,2024-03-09 01:20:02,6.2,Clouds,0.0,1.37,67,9.26,broken clouds
4428,2024-03-09 01:25:02,6.2,Clouds,0.0,1.37,67,9.26,broken clouds
4429,2024-03-09 01:30:02,6.2,Clouds,0.0,1.37,67,9.26,broken clouds
4430,2024-03-09 01:35:01,6.2,Clouds,0.0,1.37,67,9.26,broken clouds
4431,2024-03-09 01:40:02,6.2,Clouds,0.0,1.37,67,9.26,broken clouds
4432,2024-03-09 01:45:02,6.08,Clouds,0.0,1.21,68,9.26,broken clouds
4433,2024-03-09 01:50:02,6.08,Clouds,0.0,1.21,68,9.26,broken clouds
4434,2024-03-09 01:55:02,6.07,Clouds,0.0,1.2,68,9.26,broken clouds
4435,2024-03-09 02:00:01,6.03,Clouds,0.0,1.15,68,9.26,broken clouds
4436,2024-03-09 02:05:02,6.03,Clouds,0.0,1.15,68,9.26,broken clouds
4437,2024-03-09 02:10:02,6.04,Clouds,0.0,1.16,68,9.26,broken clouds
4438,2024-03-09 02:15:02,6.04,Clouds,0.0,1.16,68,9.26,broken clouds
4439,2024-03-09 02:20:01,6.0,Clouds,0.0,1.56,69,7.72,broken clouds
4440,2024-03-09 02:25:02,6.0,Clouds,0.0,1.56,69,7.72,broken clouds
4441,2024-03-09 02:30:02,6.0,Clouds,0.0,1.56,69,7.72,broken clouds
4442,2024-03-09 02:35:02,6.0,Clouds,0.0,1.56,69,7.72,broken clouds
4443,2024-03-09 02:40:01,6.0,Clouds,0.0,1.56,69,7.72,broken clouds
4444,2024-03-09 02:45:02,6.0,Clouds,0.0,1.25,69,8.75,broken clouds
4445,2024-03-09 02:50:02,6.0,Clouds,0.0,1.25,69,8.75,broken clouds
4446,2024-03-09 02:55:01,6.01,Clouds,0.0,1.26,69,8.75,broken clouds
4447,2024-03-09 03:00:02,6.05,Clouds,0.0,1.32,69,8.75,broken clouds
4448,2024-03-09 03:05:02,5.89,Clouds,0.0,1.11,70,8.75,broken clouds
4449,2024-03-09 03:10:01,5.89,Clouds,0.0,1.11,70,8.75,broken clouds
4450,2024-03-09 03:15:02,5.89,Clouds,0.0,1.11,70,8.75,broken clouds
4451,2024-03-09 03:20:02,6.34,Clouds,0.0,1.85,71,8.23,broken clouds
4452,2024-03-09 03:25:01,6.34,Clouds,0.0,1.85,71,8.23,broken clouds
4453,2024-03-09 03:30:02,6.34,Clouds,0.0,1.85,71,8.23,broken clouds
4454,2024-03-09 03:35:02,6.45,Clouds,0.0,1.99,71,8.23,broken clouds
4455,2024-03-09 03:40:02,6.45,Clouds,0.0,1.99,71,8.23,broken clouds
4456,2024-03-09 03:45:01,6.45,Clouds,0.0,1.57,72,9.77,broken clouds
4457,2024-03-09 03:50:02,6.35,Clouds,0.0,1.44,72,9.77,broken clouds
4458,2024-03-09 03:55:02,6.35,Clouds,0.0,1.44,72,9.77,broken clouds
4459,2024-03-09 04:00:02,6.33,Clouds,0.0,1.41,72,9.77,broken clouds
4460,2024-03-09 04:05:01,6.44,Clouds,0.0,1.55,72,9.77,broken clouds
4461,2024-03-09 04:10:02,6.44,Clouds,0.0,1.55,72,9.77,broken clouds
4462,2024-03-09 04:15:02,6.44,Clouds,0.0,1.55,72,9.77,broken clouds
4463,2024-03-09 04:20:01,6.45,Clouds,0.0,1.32,74,10.8,broken clouds
4464,2024-03-09 04:25:02,6.45,Clouds,0.0,1.32,74,10.8,broken clouds
4465,2024-03-09 04:30:02,6.45,Clouds,0.0,1.32,74,10.8,broken clouds
4466,2024-03-09 04:35:01,6.35,Clouds,0.0,1.18,74,10.8,broken clouds
4467,2024-03-09 04:40:02,6.35,Clouds,0.0,1.18,74,10.8,broken clouds
4468,2024-03-09 04:45:02,6.35,Clouds,0.0,1.06,74,11.32,broken clouds
4469,2024-03-09 04:50:02,6.45,Clouds,0.0,1.2,74,11.32,broken clouds
4470,2024-03-09 04:55:01,6.45,Clouds,0.0,1.2,74,11.32,broken clouds
4471,2024-03-09 05:00:03,6.44,Clouds,0.0,1.18,73,11.32,broken clouds
4472,2024-03-09 05:05:01,6.44,Clouds,0.0,1.18,73,11.32,broken clouds
4473,2024-03-09 05:10:02,6.44,Clouds,0.0,1.18,73,11.32,broken clouds
4474,2024-03-09 05:15:02,6.44,Clouds,0.0,1.18,73,11.32,broken clouds
4475,2024-03-09 05:20:01,6.38,Clouds,0.0,1.48,75,9.77,overcast clouds
4476,2024-03-09 05:25:01,6.38,Clouds,0.0,1.48,75,9.77,overcast clouds
4477,2024-03-09 05:30:02,6.38,Clouds,0.0,1.48,75,9.77,overcast clouds
4478,2024-03-09 05:35:02,6.38,Clouds,0.0,1.48,75,9.77,overcast clouds
4479,2024-03-09 05:40:01,6.38,Clouds,0.0,1.48,75,9.77,overcast clouds
4480,2024-03-09 05:45:02,6.38,Clouds,0.0,0.99,75,11.83,overcast clouds
4481,2024-03-09 05:50:02,6.38,Clouds,0.0,0.99,75,11.83,overcast clouds
4482,2024-03-09 05:55:02,6.38,Clouds,0.0,0.99,75,11.83,overcast clouds
4483,2024-03-09 06:00:02,6.37,Clouds,0.0,0.98,74,11.83,overcast clouds
4484,2024-03-09 06:05:02,6.37,Clouds,0.0,0.98,74,11.83,overcast clouds
4485,2024-03-09 06:10:01,6.37,Clouds,0.0,0.98,74,11.83,overcast clouds
4486,2024-03-09 06:15:02,6.38,Clouds,0.0,1.35,75,10.29,overcast clouds
4487,2024-03-09 06:20:02,6.38,Clouds,0.0,1.35,75,10.29,overcast clouds
4488,2024-03-09 06:24:05,6.38,Clouds,0.0,1.35,75,10.29,overcast clouds
4489,2024-03-09 06:30:01,6.38,Clouds,0.0,1.35,75,10.29,overcast clouds
4490,2024-03-09 06:35:02,6.38,Clouds,0.0,1.35,75,10.29,overcast clouds
4491,2024-03-09 06:40:02,6.38,Clouds,0.0,1.35,75,10.29,overcast clouds
4492,2024-03-09 06:45:01,6.38,Clouds,0.0,1.22,75,10.8,overcast clouds
4493,2024-03-09 06:50:01,6.38,Clouds,0.0,1.22,75,10.8,overcast clouds
4494,2024-03-09 06:55:02,6.38,Clouds,0.0,1.22,75,10.8,overcast clouds
4495,2024-03-09 07:00:13,6.37,Clouds,0.0,1.21,74,10.8,overcast clouds
4496,2024-03-09 07:05:02,6.37,Clouds,0.0,1.21,74,10.8,overcast clouds
4497,2024-03-09 07:10:02,6.37,Clouds,0.0,1.21,74,10.8,overcast clouds
4498,2024-03-09 07:15:02,6.38,Clouds,0.0,1.1,75,11.32,overcast clouds
4499,2024-03-09 07:20:01,6.38,Clouds,0.0,1.1,75,11.32,overcast clouds
4500,2024-03-09 07:25:02,6.38,Clouds,0.0,1.1,75,11.32,overcast clouds
4501,2024-03-09 07:30:02,6.38,Clouds,0.0,1.1,75,11.32,overcast clouds
4502,2024-03-09 07:35:02,6.38,Clouds,0.0,1.1,75,11.32,overcast clouds
4503,2024-03-09 07:40:01,6.38,Clouds,0.0,1.1,75,11.32,overcast clouds
4504,2024-03-09 07:45:02,6.38,Clouds,0.0,1.1,75,11.32,overcast clouds
4505,2024-03-09 07:50:02,6.38,Clouds,0.0,1.1,75,11.32,overcast clouds
4506,2024-03-09 07:55:01,6.38,Clouds,0.0,1.1,75,11.32,overcast clouds
4507,2024-03-09 08:00:02,6.58,Clouds,0.0,1.37,73,11.32,overcast clouds
4508,2024-03-09 08:05:02,6.58,Clouds,0.0,1.37,74,11.32,overcast clouds
4509,2024-03-09 08:10:01,6.58,Clouds,0.0,1.37,74,11.32,overcast clouds
4510,2024-03-09 08:15:01,6.58,Clouds,0.0,1.37,74,11.32,overcast clouds
4511,2024-03-09 08:20:02,6.44,Clouds,0.0,1.18,74,11.32,broken clouds
4512,2024-03-09 08:25:02,6.44,Clouds,0.0,1.18,74,11.32,broken clouds
4513,2024-03-09 08:30:01,6.44,Clouds,0.0,1.18,74,11.32,broken clouds
4514,2024-03-09 08:35:02,6.44,Clouds,0.0,1.18,74,11.32,broken clouds
4515,2024-03-09 08:40:02,6.45,Clouds,0.0,1.2,74,11.32,broken clouds
4516,2024-03-09 08:45:01,6.45,Clouds,0.0,1.23,74,11.18,broken clouds
4517,2024-03-09 08:50:01,6.45,Clouds,0.0,1.23,73,11.18,broken clouds
4518,2024-03-09 08:55:01,6.45,Clouds,0.0,1.23,73,11.18,broken clouds
4519,2024-03-09 09:00:03,6.45,Clouds,0.0,1.23,73,11.18,broken clouds
4520,2024-03-09 09:05:02,6.53,Clouds,0.0,1.54,71,10.29,broken clouds
4521,2024-03-09 09:10:01,6.62,Clouds,0.0,1.66,71,10.29,broken clouds
4522,2024-03-09 09:15:02,6.62,Clouds,0.0,1.66,71,10.29,broken clouds
4523,2024-03-09 09:20:02,6.61,Clouds,0.0,1.53,73,10.8,broken clouds
4524,2024-03-09 09:25:01,6.61,Clouds,0.0,1.53,73,10.8,broken clouds
4525,2024-03-09 09:30:02,6.61,Clouds,0.0,1.53,73,10.8,broken clouds
4526,2024-03-09 09:35:02,6.61,Clouds,0.0,1.53,73,10.8,broken clouds
4527,2024-03-09 09:40:02,6.61,Clouds,0.0,1.53,73,10.8,broken clouds
4528,2024-03-09 09:45:02,6.61,Clouds,0.0,1.19,73,12.35,broken clouds
4529,2024-03-09 09:50:02,6.72,Clouds,0.0,1.34,73,12.35,broken clouds
4530,2024-03-09 09:55:02,6.72,Clouds,0.0,1.34,73,12.35,broken clouds
4531,2024-03-09 10:00:02,6.74,Clouds,0.0,1.36,72,12.35,broken clouds
